响应时间,机组名称,频率初值,频差极值,最大频率调节量,出力初值,出力极值,最大出力调节量,最大理论调节量,出力响应指数,实际贡献电量,理论贡献电量,电量贡献指数,综合指数,平均出力调节量,平均理论调节量,调差系数,滞后时间,调频死区,爬坡速率,响应偏差率,15秒实际贡献电量,15秒理论贡献电量,15秒贡献电量指数,30秒实际贡献电量,30秒理论贡献电量,30秒贡献电量指数,45秒实际贡献电量,45秒理论贡献电量,45秒贡献电量指数,60秒实际贡献电量,60秒理论贡献电量,60秒贡献电量指数,量测源
2015/09/19 21:57:59,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#3机,49.971,-0.438,-0.409,173.1,173.2,0.1,19.8,0.5,-33.03,324.45,-10.2,-4.8,-2.0,19.5,-79.5,3.20,0.029,0.42,108.3,-2.15,76.96,-2.80,-12.74,159.45,-7.99,-23.03,241.95,-9.52,-33.03,324.45,-10.18,RTU
2015/09/19 21:57:59,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#4机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2015/09/19 21:57:59,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#1机,49.971,-0.438,-0.409,240.1,256.8,16.7,36.6,45.5,256.20,599.75,42.7,44.1,15.4,36.0,22.9,0.00,0.029,3.96,56.3,52.97,142.25,37.24,119.01,294.75,40.38,187.62,447.24,41.95,256.20,599.75,42.72,PMU
2015/09/19 21:57:59,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#2机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,安徽.马二厂 安徽.马二厂/20kV.马二厂#1机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,安徽.马二厂 安徽.马二厂/20kV.马二厂#2机,49.971,-0.438,-0.409,230.8,235.8,5.0,18.0,27.6,1.21,294.94,0.4,14.0,0.1,17.7,-4.1,0.00,0.029,55.31,98.0,5.92,69.96,8.46,3.72,144.96,2.56,1.73,219.95,0.79,1.21,294.94,0.41,PMU
2015/09/19 21:57:59,安徽.马二厂 安徽.马二厂/20kV.马二厂#3机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,安徽.马二厂 安徽.马二厂/20kV.马二厂#4机,49.971,-0.438,-0.409,170.9,184.2,13.2,18.0,73.4,109.42,294.96,37.1,55.3,6.6,17.7,20.6,0.00,0.029,35.72,62.0,35.85,69.96,51.25,76.28,144.96,52.62,98.71,219.96,44.88,109.42,294.96,37.09,PMU
2015/09/19 21:57:59,安徽.马一厂 安徽.马一厂/20kV.马一厂#1机,49.971,-0.438,-0.409,424.0,436.1,12.1,39.6,30.4,54.74,648.93,8.4,19.4,3.3,38.9,77.4,0.00,0.029,60.88,90.1,29.57,153.91,19.21,43.56,318.92,13.66,50.58,483.93,10.45,54.74,648.93,8.43,PMU
2015/09/19 21:57:59,安徽.马一厂 安徽.马一厂/20kV.马一厂#2机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#11机,49.971,-0.438,-0.409,150.8,156.0,5.2,5.2,100.0,-15.19,85.75,-17.7,41.2,-0.9,5.2,-35.3,0.00,0.029,113.68,116.5,3.23,20.52,15.74,-4.69,42.26,-11.09,-10.59,64.01,-16.54,-15.19,85.75,-17.71,PMU
2015/09/19 21:57:59,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#12机,49.971,-0.438,-0.409,143.7,145.3,1.6,1.6,100.0,2.69,25.87,10.4,55.2,0.2,1.5,18.6,0.00,0.029,38.77,88.8,0.44,6.25,7.04,-0.66,12.79,-5.16,1.16,19.33,6.02,2.69,25.87,10.41,PMU
2015/09/19 21:57:59,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#13机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,安徽.天门山厂 安徽.天门山厂/22kV.天门山#1机,49.971,-0.438,-0.409,420.6,457.4,36.8,39.6,92.9,504.44,648.90,77.7,85.3,30.3,38.9,12.1,0.00,0.029,5.59,22.0,91.42,153.91,59.40,217.02,318.91,68.05,356.12,483.90,73.59,504.44,648.90,77.74,PMU
2015/09/19 21:57:59,安徽.天门山厂 安徽.天门山厂/22kV.天门山#2机,49.971,-0.438,-0.409,450.2,485.9,35.7,39.6,90.2,526.91,648.91,81.2,85.7,31.6,38.9,11.9,0.00,0.029,5.45,18.6,101.72,153.91,66.09,235.39,318.92,73.81,379.33,483.91,78.39,526.91,648.91,81.20,PMU
2015/09/19 21:57:59,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#5机,49.971,-0.438,-0.409,185.0,193.9,8.9,18.0,49.6,123.88,294.95,42.0,45.8,7.4,17.7,22.2,0.00,0.029,4.39,57.1,22.12,69.96,31.62,50.73,144.96,35.00,86.72,219.96,39.42,123.88,294.95,42.00,RTU
2015/09/19 21:57:59,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#6机,49.971,-0.438,-0.409,1.0,1.0,0.0,19.2,0.0,0.00,314.62,0.0,0.0,0.0,18.9,0.0,0.00,0.029,0.00,98.3,0.00,74.62,0.00,0.00,154.62,0.00,0.00,234.62,0.00,0.00,314.62,0.00,RTU
2015/09/19 21:57:59,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#1机,49.971,-0.438,-0.409,545.1,559.0,14.0,36.0,38.8,176.86,589.94,30.0,34.4,10.6,35.4,30.2,0.00,0.029,2.39,69.0,29.93,139.92,21.39,70.19,289.91,24.21,120.68,439.91,27.43,176.86,589.94,29.98,RTU
2015/09/19 21:57:59,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#2机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2015/09/19 21:57:59,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#1机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#2机,49.971,-0.438,-0.409,197.1,220.4,23.3,19.2,121.4,290.45,314.64,92.3,106.9,17.4,18.9,9.9,0.00,0.029,7.33,12.8,47.08,74.62,63.09,114.73,154.62,74.20,197.55,234.63,84.20,290.45,314.64,92.31,PMU
2015/09/19 21:57:59,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#1机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#2机,49.971,-0.438,-0.409,396.5,411.7,15.2,36.0,42.2,218.08,589.91,37.0,39.6,13.1,35.4,25.7,0.00,0.029,3.26,62.1,40.45,139.92,28.91,94.57,289.93,32.62,156.25,439.92,35.52,218.08,589.91,36.97,RTU
2015/09/19 21:57:59,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#1机,49.971,-0.438,-0.409,199.9,221.2,21.2,19.2,110.5,308.06,314.62,97.9,104.2,18.5,18.9,9.8,0.00,0.029,6.68,6.3,56.34,74.62,75.49,138.17,154.62,89.36,220.99,234.62,94.19,308.06,314.62,97.91,PMU
2015/09/19 21:57:59,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#2机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#3机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#4机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.洛河厂 华东.洛河厂/20kV.5号机,49.971,-0.438,-0.409,423.1,440.8,17.7,37.8,46.8,236.66,619.40,38.2,42.5,14.2,37.2,24.4,0.00,0.029,10.27,60.9,38.77,146.92,26.39,102.18,304.41,33.57,170.02,461.90,36.81,236.66,619.40,38.21,PMU
2015/09/19 21:57:59,华东.洛河厂 华东.洛河厂/20kV.6号机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#1机,49.971,-0.438,-0.409,317.6,348.8,31.1,37.8,82.4,310.28,619.42,50.1,66.2,18.6,37.2,16.9,0.00,0.029,4.96,49.1,47.59,146.92,32.39,109.51,304.41,35.98,197.24,461.92,42.70,310.28,619.42,50.09,PMU
2015/09/19 21:57:59,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#2机,49.971,-0.438,-0.409,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2015/09/19 21:57:59,华东.平圩厂 华东.平圩厂/20kV.3号机,49.971,-0.438,-0.409,400.0,418.5,18.5,38.4,48.1,170.74,629.26,27.1,37.6,10.2,37.8,20.5,0.00,0.029,2.91,71.7,6.01,149.25,4.02,30.57,309.25,9.89,96.75,469.25,20.62,170.74,629.26,27.13,PMU
2015/09/19 21:57:59,华东.平圩厂 华东.平圩厂/20kV.4号机,49.971,-0.438,-0.409,405.5,418.1,12.6,37.8,33.5,153.10,619.40,24.7,29.1,9.2,37.2,33.2,0.00,0.029,2.04,74.1,16.30,146.92,11.10,55.12,304.42,18.11,101.78,461.91,22.03,153.10,619.40,24.72,PMU
2015/09/19 21:57:59,华东.铜陵厂 安徽.铜陵厂/20kV.铜陵厂#4机,49.971,-0.438,-0.409,1.2,1.2,0.0,19.2,0.0,0.00,314.62,0.0,0.0,0.0,18.9,0.0,60.00,0.029,0.00,98.3,0.00,74.62,0.00,0.00,154.62,0.00,0.00,234.62,0.00,0.00,314.62,0.00,RTU
2015/09/19 21:57:59,华东.铜陵厂 安徽.铜陵厂/27kV.铜陵厂#5机,49.971,-0.438,-0.409,740.4,761.7,21.2,63.0,33.7,-68.10,1032.30,-6.6,13.6,-4.1,61.9,-27.0,0.00,0.029,75.88,105.0,34.87,244.86,14.24,3.44,507.36,0.68,-32.32,769.83,-4.20,-68.10,1032.30,-6.60,RTU
2015/09/19 21:57:59,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#1机,49.971,-0.438,-0.409,420.3,430.8,10.5,39.6,26.5,139.84,648.92,21.5,24.0,8.4,38.9,43.3,0.00,0.029,3.73,77.1,22.86,153.91,14.85,61.04,318.92,19.14,102.25,483.92,21.13,139.84,648.92,21.55,RTU
2015/09/19 21:57:59,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#2机,49.971,-0.438,-0.409,421.1,436.6,15.5,39.6,39.2,225.24,648.90,34.7,37.0,13.5,38.9,27.4,0.00,0.029,3.76,64.3,43.30,153.91,28.13,97.89,318.91,30.69,161.83,483.90,33.44,225.24,648.90,34.71,RTU
2015/09/19 21:57:59,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#1机,49.971,-0.438,-0.409,362.4,397.5,35.2,39.6,88.8,540.65,648.89,83.3,86.1,32.4,38.9,11.8,0.00,0.029,5.59,16.5,115.84,153.91,75.26,251.28,318.91,78.79,394.66,483.90,81.56,540.65,648.89,83.32,PMU
2015/09/19 21:57:59,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#2机,49.971,-0.438,-0.409,366.2,392.0,25.9,39.6,65.3,379.44,648.90,58.5,61.9,22.8,38.9,16.6,0.00,0.029,3.93,40.9,75.82,153.91,49.26,171.94,318.91,53.91,273.90,483.90,56.60,379.44,648.90,58.47,PMU
2015/09/19 21:57:59,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#1机,49.971,-0.438,-0.409,293.3,320.6,27.3,38.1,71.8,236.54,624.33,37.9,54.8,14.2,37.5,18.9,0.00,0.029,4.32,61.2,27.95,148.08,18.88,65.45,306.83,21.33,136.75,465.58,29.37,236.54,624.33,37.89,PMU
2015/09/19 21:57:59,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#2机,49.971,-0.438,-0.409,305.9,327.3,21.4,38.1,56.1,258.46,624.33,41.4,48.8,15.5,37.5,21.2,0.00,0.029,3.44,57.7,40.90,148.08,27.62,95.79,306.84,31.22,172.41,465.59,37.03,258.46,624.33,41.40,PMU
