响应时间,机组名称,频率初值,频差极值,最大频率调节量,出力初值,出力极值,最大出力调节量,最大理论调节量,出力响应指数,实际贡献电量,理论贡献电量,电量贡献指数,综合指数,平均出力调节量,平均理论调节量,调差系数,滞后时间,调频死区,爬坡速率,响应偏差率,15秒实际贡献电量,15秒理论贡献电量,15秒贡献电量指数,30秒实际贡献电量,30秒理论贡献电量,30秒贡献电量指数,45秒实际贡献电量,45秒理论贡献电量,45秒贡献电量指数,60秒实际贡献电量,60秒理论贡献电量,60秒贡献电量指数,量测源
2017/06/02 14:54:38,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#3机,49.971,-0.076,-0.047,218.3,221.1,2.8,6.1,46.3,23.97,36.90,65.0,55.7,1.4,2.2,5.2,0.00,0.030,0.89,18.4,6.16,16.16,38.12,9.78,24.45,39.98,13.48,32.14,41.94,23.97,36.90,64.98,PMU
2017/06/02 14:54:38,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#4机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2017/06/02 14:54:38,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#1机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#2机,49.971,-0.076,-0.047,234.2,237.6,3.4,11.3,30.1,16.97,68.21,24.9,27.5,1.0,4.1,14.7,0.00,0.030,7.29,27.1,9.78,29.87,32.75,14.49,45.20,32.05,17.38,59.41,29.25,16.97,68.21,24.88,PMU
2017/06/02 14:54:38,安徽.马二厂 安徽.马二厂/20kV.马二厂#1机,49.971,-0.076,-0.047,304.2,305.5,1.3,6.1,21.6,8.54,36.89,23.1,22.4,0.5,2.2,14.2,0.00,0.030,2.41,27.8,3.26,16.16,20.15,6.41,24.45,26.20,8.10,32.14,25.22,8.54,36.89,23.14,PMU
2017/06/02 14:54:38,安徽.马二厂 安徽.马二厂/20kV.马二厂#2机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.马二厂 安徽.马二厂/20kV.马二厂#3机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.马二厂 安徽.马二厂/20kV.马二厂#4机,49.971,-0.076,-0.047,305.9,309.6,3.7,5.6,67.0,41.06,33.54,122.4,94.7,2.5,2.0,3.1,0.00,0.030,1.33,9.0,6.53,14.69,44.46,15.40,22.23,69.27,26.43,29.21,90.46,41.06,33.54,122.43,PMU
2017/06/02 14:54:38,安徽.马一厂 安徽.马一厂/20kV.马一厂#1机,49.971,-0.076,-0.047,581.2,585.9,4.7,12.3,38.2,48.96,73.77,66.4,52.3,2.9,4.4,5.6,3.40,0.030,1.14,15.8,8.84,32.32,27.34,18.98,48.90,38.81,34.06,64.27,52.99,48.96,73.77,66.36,RTU
2017/06/02 14:54:38,安徽.马一厂 安徽.马一厂/20kV.马一厂#2机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.钱甸厂 安徽.钱甸厂/13.8kV.钱甸厂#1机,49.971,-0.076,-0.047,100.6,101.0,0.4,2.5,16.0,4.38,15.09,29.0,22.5,0.3,0.9,10.3,0.00,0.030,0.45,26.0,0.35,6.61,5.36,1.60,10.00,16.00,2.91,13.15,22.16,4.38,15.09,29.02,PMU
2017/06/02 14:54:38,安徽.钱甸厂 安徽.钱甸厂/13.8kV.钱甸厂#2机,49.971,-0.076,-0.047,100.5,101.2,0.7,2.5,28.7,5.20,15.09,34.4,31.6,0.3,0.9,8.2,0.00,0.030,0.66,24.2,0.73,6.61,10.97,2.01,10.00,20.08,3.38,13.15,25.75,5.20,15.09,34.42,PMU
2017/06/02 14:54:38,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#11机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2017/06/02 14:54:38,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#12机,49.971,-0.076,-0.047,143.0,143.0,0.0,0.0,0.0,-4.28,0.00,0.0,0.0,-0.3,0.0,-2.5,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.00,-4.28,0.00,0.00,RTU
2017/06/02 14:54:38,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#13机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.天门山厂 安徽.天门山厂/22kV.天门山#1机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.天门山厂 安徽.天门山厂/22kV.天门山#2机,49.971,-0.076,-0.047,587.9,604.6,16.7,12.3,136.1,89.50,73.80,121.3,128.7,5.4,4.4,3.6,0.00,0.030,23.01,3.8,39.84,32.32,123.26,61.29,48.91,125.31,78.39,64.28,121.94,89.50,73.80,121.28,PMU
2017/06/02 14:54:38,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#5机,49.971,-0.076,-0.047,284.9,288.0,3.2,5.6,56.9,22.36,33.54,66.7,61.8,1.3,2.0,5.1,0.00,0.030,7.94,14.9,9.33,14.69,63.49,18.14,22.23,81.60,23.06,29.22,78.94,22.36,33.54,66.67,PMU
2017/06/02 14:54:38,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#6机,49.971,-0.076,-0.047,259.1,266.6,7.5,5.9,125.9,111.08,35.78,310.5,218.2,6.7,2.2,1.5,0.00,0.030,4.21,2.1,22.63,15.67,144.42,52.09,23.71,219.68,82.64,31.17,265.16,111.08,35.78,310.48,PMU
2017/06/02 14:54:38,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#1机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#2机,49.971,-0.076,-0.047,512.1,519.7,7.6,11.1,68.1,49.21,67.08,73.3,70.7,3.0,4.0,6.1,0.00,0.030,11.87,10.1,22.77,29.38,77.49,36.96,44.46,83.12,45.04,58.44,77.08,49.21,67.08,73.35,PMU
2017/06/02 14:54:38,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#1机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2017/06/02 14:54:38,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#2机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2017/06/02 14:54:38,华东.安庆厂 安徽.安庆厂/27kV.安庆厂#3机,49.971,-0.076,-0.047,918.6,926.2,7.7,18.6,41.2,47.46,111.82,42.4,41.8,2.8,6.7,9.1,0.00,0.030,5.47,20.8,21.60,48.97,44.11,35.32,74.10,47.66,48.84,97.40,50.15,47.46,111.82,42.44,RTU
2017/06/02 14:54:38,华东.安庆厂 安徽.安庆厂/27kV.安庆厂#4机,49.971,-0.076,-0.047,924.0,929.2,5.2,18.6,27.7,22.26,111.81,19.9,23.8,1.3,6.7,13.3,0.00,0.030,14.06,29.0,13.19,48.97,26.93,22.45,74.10,30.30,27.34,97.39,28.07,22.26,111.81,19.91,RTU
2017/06/02 14:54:38,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#1机,49.971,-0.076,-0.047,561.6,572.6,11.0,11.1,98.4,68.99,67.09,102.8,100.6,4.1,4.0,4.6,0.00,0.030,24.94,3.1,31.13,29.38,105.94,46.57,44.46,104.74,61.11,58.43,104.59,68.99,67.09,102.84,RTU
2017/06/02 14:54:38,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#2机,49.971,-0.076,-0.047,398.1,411.4,13.4,11.1,119.7,62.02,67.08,92.4,106.1,3.7,4.0,3.8,0.60,0.030,24.73,10.1,36.54,29.38,124.36,42.28,44.46,95.10,52.08,58.43,89.13,62.02,67.08,92.45,RTU
2017/06/02 14:54:38,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#1机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#2机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#3机,49.971,-0.076,-0.047,279.0,283.0,4.0,5.6,71.1,32.33,33.54,96.4,83.8,1.9,2.0,4.5,0.00,0.030,5.75,8.2,11.76,14.69,80.06,21.93,22.23,98.64,26.73,29.22,91.48,32.33,33.54,96.40,PMU
2017/06/02 14:54:38,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#4机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.洛河厂 华东.洛河厂/20kV.5号机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.洛河厂 华东.洛河厂/20kV.6号机,49.971,-0.076,-0.047,536.1,541.7,5.6,11.7,47.9,17.03,70.44,24.2,36.0,1.0,4.2,5.4,0.00,0.030,4.45,27.7,11.28,30.85,36.58,20.86,46.68,44.68,23.53,61.35,38.35,17.03,70.44,24.18,PMU
2017/06/02 14:54:38,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#1机,49.971,-0.076,-0.047,604.3,609.8,5.5,11.7,47.0,44.38,70.44,63.0,55.0,2.7,4.2,7.4,0.00,0.030,4.44,13.6,18.63,30.85,60.37,31.75,46.68,68.01,40.44,61.35,65.92,44.38,70.44,63.01,PMU
2017/06/02 14:54:38,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#2机,49.971,-0.076,-0.047,423.0,424.9,1.9,11.7,15.9,17.43,70.44,24.8,20.3,1.0,4.2,15.2,0.00,0.030,0.89,27.2,2.99,30.85,9.70,9.66,46.69,20.68,15.26,61.35,24.87,17.43,70.44,24.75,PMU
2017/06/02 14:54:38,华东.平圩厂 华东.平圩厂/20kV.3号机,49.971,-0.076,-0.047,453.0,467.5,14.6,11.9,122.4,183.08,71.56,255.9,189.1,11.0,4.3,1.3,0.00,0.030,3.40,10.1,14.13,31.34,45.08,65.64,47.43,138.39,124.07,62.33,199.05,183.08,71.56,255.86,PMU
2017/06/02 14:54:38,华东.平圩厂 华东.平圩厂/20kV.4号机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.铜陵厂 安徽.铜陵厂/20kV.铜陵厂#4机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2017/06/02 14:54:38,华东.铜陵厂 安徽.铜陵厂/27kV.铜陵厂#5机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#1机,49.971,-0.076,-0.047,586.8,596.8,9.9,12.3,81.1,94.58,73.79,128.2,104.6,5.7,4.4,3.6,0.00,0.030,16.75,3.5,34.56,32.32,106.93,65.09,48.91,133.07,85.95,64.28,133.71,94.58,73.79,128.17,RTU
2017/06/02 14:54:38,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#2机,49.971,-0.076,-0.047,591.6,605.9,14.3,12.3,116.3,161.38,73.79,218.7,167.5,9.7,4.4,2.3,0.00,0.030,24.02,0.4,52.29,32.32,161.78,97.03,48.91,198.38,134.87,64.28,209.81,161.38,73.79,218.70,RTU
2017/06/02 14:54:38,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#1机,49.971,-0.076,-0.047,614.8,620.7,5.8,12.3,47.6,35.39,73.78,48.0,47.8,2.1,4.4,9.6,0.00,0.030,9.84,19.5,14.80,32.32,45.78,20.20,48.90,41.31,26.43,64.27,41.12,35.39,73.78,47.97,PMU
2017/06/02 14:54:38,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#2机,49.971,-0.076,-0.047,554.8,589.5,34.7,12.3,282.7,204.94,73.79,277.7,280.2,12.3,4.4,1.6,0.00,0.030,52.56,0.8,93.67,32.32,289.81,138.08,48.91,282.32,179.20,64.28,278.78,204.94,73.79,277.71,PMU
2017/06/02 14:54:38,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#1机,49.971,-0.076,-0.047,479.9,485.4,5.5,11.8,46.6,-12.68,71.00,-17.9,14.4,-0.8,4.3,0.7,0.00,0.030,6.33,42.6,12.19,31.10,39.19,12.44,47.05,26.45,3.54,61.84,5.73,-12.68,71.00,-17.86,PMU
2017/06/02 14:54:38,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#2机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.袁庄厂 华东.袁庄厂/20kV.1号机,49.971,-0.076,-0.047,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2017/06/02 14:54:38,华东.袁庄厂 华东.袁庄厂/20kV.2号机,49.971,-0.076,-0.047,459.1,463.0,4.0,11.7,33.8,49.71,70.44,70.6,52.2,3.0,4.2,6.3,0.00,0.030,1.89,12.6,9.38,30.85,30.42,24.47,46.68,52.42,37.65,61.36,61.37,49.71,70.44,70.57,PMU
2017/06/02 14:54:38,华东.袁庄厂 华东.袁庄厂/20kV.3号机,49.971,-0.076,-0.047,621.3,622.8,1.5,13.0,11.9,-54.92,78.26,-70.2,-29.2,-3.3,4.7,-5.8,0.00,0.030,0.00,61.4,-8.98,34.28,-26.19,-20.55,51.87,-39.61,-36.03,68.17,-52.85,-54.92,78.26,-70.18,PMU
2017/06/02 14:54:38,华东.袁庄厂 华东.袁庄厂/20kV.4号机,49.971,-0.076,-0.047,616.0,617.7,1.7,11.7,14.3,-30.28,70.44,-43.0,-14.3,-1.8,4.2,-10.8,0.00,0.030,0.00,51.6,-7.45,30.85,-24.15,-14.47,46.68,-31.00,-22.07,61.35,-35.97,-30.28,70.44,-42.99,PMU
