响应时间,机组名称,频率初值,频差极值,最大频率调节量,出力初值,出力极值,最大出力调节量,最大理论调节量,出力响应指数,实际贡献电量,理论贡献电量,电量贡献指数,综合指数,平均出力调节量,平均理论调节量,调差系数,滞后时间,调频死区,爬坡速率,响应偏差率,15秒实际贡献电量,15秒理论贡献电量,15秒贡献电量指数,30秒实际贡献电量,30秒理论贡献电量,30秒贡献电量指数,45秒实际贡献电量,45秒理论贡献电量,45秒贡献电量指数,60秒实际贡献电量,60秒理论贡献电量,60秒贡献电量指数,量测源
2016/04/27 18:54:21,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#2机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2016/04/27 18:54:21,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#1机,49.971,-0.072,-0.043,0.1,0.1,0.0,5.5,0.0,0.00,42.85,0.0,0.0,0.0,2.6,0.0,60.00,0.029,0.00,46.9,0.00,14.55,0.00,0.00,25.11,0.00,0.00,34.34,0.00,0.00,42.85,0.00,RTU
2016/04/27 18:54:21,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#2机,49.971,-0.072,-0.043,247.7,250.1,2.4,5.5,44.5,16.67,42.85,38.9,41.7,1.0,2.6,5.0,29.00,0.029,0.87,30.1,0.00,14.55,0.00,0.01,25.11,0.05,7.16,34.34,20.83,16.67,42.85,38.89,RTU
2016/04/27 18:54:21,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#3机,49.971,-0.072,-0.043,0.1,0.1,0.0,5.1,0.0,0.00,40.17,0.0,0.0,0.0,2.4,0.0,0.00,0.029,0.00,46.9,0.00,13.64,0.00,0.00,23.54,0.00,0.00,32.19,0.00,0.00,40.17,0.00,RTU
2016/04/27 18:54:21,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#4机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2016/04/27 18:54:21,华东.洛河厂 华东.洛河厂/20kV.5号机,49.971,-0.072,-0.043,580.1,585.0,4.9,10.8,45.2,26.65,84.36,31.6,38.4,1.6,5.1,6.0,2.00,0.029,0.94,33.0,6.92,28.64,24.15,15.76,49.43,31.88,10.83,67.61,16.02,26.65,84.36,31.59,RTU
2016/04/27 18:54:21,华东.洛河厂 华东.洛河厂/20kV.6号机,49.971,-0.072,-0.043,583.8,588.7,4.9,10.8,45.2,18.52,84.38,22.0,33.6,1.1,5.1,5.2,2.00,0.029,0.94,37.6,3.46,28.64,12.08,7.66,49.44,15.50,2.70,67.61,3.99,18.52,84.38,21.95,RTU
2016/04/27 18:54:21,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#1机,49.971,-0.072,-0.043,456.0,474.0,18.1,10.8,167.3,191.31,84.37,226.8,197.0,11.5,5.1,1.7,0.00,0.029,2.90,6.1,19.34,28.64,67.52,60.44,49.44,122.27,120.65,67.61,178.43,191.31,84.37,226.76,PMU
2016/04/27 18:54:21,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#2机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2016/04/27 18:54:21,华东.平圩厂 华东.平圩厂/20kV.3号机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2016/04/27 18:54:21,华东.平圩厂 华东.平圩厂/20kV.4号机,49.971,-0.072,-0.043,443.8,455.9,12.1,10.8,112.4,97.81,84.38,115.9,114.1,5.9,5.1,2.0,0.00,0.029,3.32,23.3,-6.32,28.64,-22.06,12.34,49.44,24.97,56.76,67.61,83.95,97.81,84.38,115.92,PMU
2016/04/27 18:54:21,华东.铜陵厂 安徽.铜陵厂/20kV.铜陵厂#4机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2016/04/27 18:54:21,华东.铜陵厂 安徽.铜陵厂/27kV.铜陵厂#5机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2016/04/27 18:54:21,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#1机,49.971,-0.072,-0.043,523.6,542.4,18.8,11.3,165.8,150.21,88.38,170.0,167.9,9.0,5.3,2.4,0.00,0.029,27.51,4.6,51.38,30.01,171.25,100.41,51.79,193.89,133.19,70.83,188.05,150.21,88.38,169.96,PMU
2016/04/27 18:54:21,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#2机,49.971,-0.072,-0.043,524.4,542.1,17.7,11.3,156.1,154.86,88.39,175.2,165.6,9.3,5.3,2.5,0.00,0.029,24.32,3.7,45.17,30.01,150.54,92.83,51.79,179.24,130.15,70.83,183.75,154.86,88.39,175.20,PMU
2016/04/27 18:54:21,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#1机,49.971,-0.072,-0.043,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.029,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2016/04/27 18:54:21,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#2机,49.971,-0.072,-0.043,664.8,669.4,4.6,3.6,0.0,7.69,70.21,0.0,0.0,0.5,4.2,9.8,0.00,0.029,7.17,103.7,9.62,15.61,61.65,13.10,34.65,37.82,12.36,52.74,23.44,7.69,70.21,10.95,PMU
2016/04/27 18:54:21,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#1机,49.971,-0.072,-0.043,420.5,430.3,9.8,10.9,90.2,113.69,85.04,133.7,111.9,6.8,5.1,3.0,0.00,0.029,1.57,8.7,14.30,28.87,49.52,41.97,49.83,84.23,75.15,68.15,110.27,113.69,85.04,133.68,PMU
2016/04/27 18:54:21,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#2机,49.971,-0.072,-0.043,0.0,865.9,865.9,0.0,0.0,6650.87,40.64,0.0,0.0,399.0,2.4,0.0,25.80,0.029,147.68,33011.7,0.00,0.00,0.00,389.08,5.43,7163.00,3046.32,23.75,12826.39,6650.87,40.64,16364.72,PMU
