响应时间,机组名称,频率初值,频差极值,最大频率调节量,出力初值,出力极值,最大出力调节量,最大理论调节量,出力响应指数,实际贡献电量,理论贡献电量,电量贡献指数,综合指数,平均出力调节量,平均理论调节量,调差系数,滞后时间,调频死区,爬坡速率,响应偏差率,15秒实际贡献电量,15秒理论贡献电量,15秒贡献电量指数,30秒实际贡献电量,30秒理论贡献电量,30秒贡献电量指数,45秒实际贡献电量,45秒理论贡献电量,45秒贡献电量指数,60秒实际贡献电量,60秒理论贡献电量,60秒贡献电量指数,量测源
2016/08/02 20:29:31,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#2机,49.971,-0.117,-0.088,196.4,199.5,3.1,10.6,29.7,35.24,67.13,52.5,41.1,2.1,4.0,9.5,0.00,0.030,8.95,18.2,11.17,23.31,47.95,20.18,38.27,52.72,28.80,52.86,54.48,35.24,67.13,52.50,RTU
2016/08/02 20:29:31,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#3机,49.971,-0.117,-0.088,187.6,187.6,0.0,11.6,0.0,-17.33,73.85,-23.5,-11.7,-1.0,4.4,-20.1,0.00,0.030,0.00,47.1,-6.57,25.64,-25.65,-10.58,42.10,-25.14,-13.80,58.15,-23.74,-17.33,73.85,-23.47,RTU
2016/08/02 20:29:31,安徽.临涣厂 安徽.临涣厂/20kV.临涣厂#4机,49.971,-0.117,-0.088,194.8,194.8,0.0,11.6,0.0,-36.67,73.85,-49.7,-24.8,-2.2,4.4,-9.8,0.00,0.030,0.00,57.1,-8.04,25.64,-31.37,-17.77,42.10,-42.22,-26.86,58.15,-46.19,-36.67,73.85,-49.65,RTU
2016/08/02 20:29:31,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#1机,49.971,-0.117,-0.088,199.6,204.3,4.7,21.5,22.0,56.76,136.51,41.6,31.8,3.4,8.2,11.3,0.00,0.030,8.60,22.3,16.07,47.39,33.91,32.01,77.82,41.13,44.72,107.48,41.60,56.76,136.51,41.58,RTU
2016/08/02 20:29:31,安徽.炉桥厂 安徽.炉桥厂/20kV.炉桥厂#2机,49.971,-0.117,-0.088,159.3,162.8,3.5,21.5,16.3,52.92,136.50,38.8,27.5,3.2,8.2,10.7,2.80,0.030,4.10,23.4,9.14,47.39,19.30,23.74,77.82,30.50,38.33,107.48,35.66,52.92,136.50,38.77,RTU
2016/08/02 20:29:31,安徽.马二厂 安徽.马二厂/20kV.马二厂#1机,49.971,-0.117,-0.088,210.7,216.5,5.8,11.6,50.2,49.27,73.85,66.7,58.5,3.0,4.4,7.5,0.00,0.030,18.27,12.8,16.20,25.64,63.18,28.23,42.10,67.06,38.68,58.15,66.52,49.27,73.85,66.72,RTU
2016/08/02 20:29:31,安徽.马二厂 安徽.马二厂/20kV.马二厂#2机,49.971,-0.117,-0.088,194.9,204.1,9.2,10.6,87.7,97.51,67.13,145.3,116.5,5.8,4.0,3.0,0.00,0.030,9.07,3.8,27.11,23.31,116.34,61.64,38.28,161.04,80.21,52.86,151.74,97.51,67.13,145.26,RTU
2016/08/02 20:29:31,安徽.马二厂 安徽.马二厂/20kV.马二厂#3机,49.971,-0.117,-0.088,224.0,227.0,3.0,11.6,26.1,30.42,73.84,41.2,33.6,1.8,4.4,9.3,0.00,0.030,1.80,22.5,4.40,25.64,17.17,12.09,42.10,28.72,21.16,58.15,36.40,30.42,73.84,41.19,RTU
2016/08/02 20:29:31,安徽.马二厂 安徽.马二厂/20kV.马二厂#4机,49.971,-0.117,-0.088,206.6,213.4,6.8,10.6,64.7,69.73,67.14,103.9,84.3,4.2,4.0,4.5,0.00,0.030,13.12,5.5,19.74,23.31,84.72,37.21,38.27,97.22,52.32,52.86,98.98,69.73,67.14,103.87,RTU
2016/08/02 20:29:31,安徽.马一厂 安徽.马一厂/20kV.马一厂#1机,49.971,-0.117,-0.088,522.3,522.3,0.0,23.2,0.0,-27.11,147.70,-18.4,-9.2,-1.6,8.9,-24.6,0.00,0.030,0.00,45.2,-10.47,51.27,-20.42,-17.52,84.20,-20.80,-22.18,116.30,-19.07,-27.11,147.70,-18.35,RTU
2016/08/02 20:29:31,安徽.马一厂 安徽.马一厂/20kV.马一厂#2机,49.971,-0.117,-0.088,525.0,533.1,8.1,23.2,34.8,18.10,147.70,12.2,23.5,1.1,8.9,6.2,2.00,0.030,13.59,33.6,24.24,51.27,47.28,22.71,84.20,26.97,20.40,116.29,17.54,18.10,147.70,12.25,RTU
2016/08/02 20:29:31,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#11机,49.971,-0.117,-0.088,121.0,121.0,0.0,5.4,0.0,0.00,34.24,0.0,0.0,0.0,2.0,0.0,0.00,0.030,0.00,38.2,0.00,11.89,0.00,0.00,19.52,0.00,0.00,26.96,0.00,0.00,34.24,0.00,RTU
2016/08/02 20:29:31,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#12机,49.971,-0.117,-0.088,134.0,134.0,0.0,1.0,0.0,0.00,16.58,0.0,0.0,0.0,1.0,0.0,0.00,0.030,0.00,99.4,0.00,4.08,0.00,0.00,8.24,0.00,0.00,12.41,0.00,0.00,16.58,0.00,RTU
2016/08/02 20:29:31,安徽.塘岔热电厂 安徽.塘岔热电厂/10kV.塘热厂#13机,49.971,-0.117,-0.088,60.0,60.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RTU
2016/08/02 20:29:31,安徽.天门山厂 安徽.天门山厂/22kV.天门山#1机,49.971,-0.117,-0.088,538.1,551.2,13.1,23.2,56.3,116.58,147.68,78.9,67.6,7.0,8.9,5.5,0.00,0.030,13.21,9.9,32.18,51.27,62.76,59.26,84.20,70.37,87.91,116.29,75.59,116.58,147.68,78.94,PMU
2016/08/02 20:29:31,安徽.天门山厂 安徽.天门山厂/22kV.天门山#2机,49.971,-0.117,-0.088,539.2,545.5,6.2,23.2,26.9,40.81,147.68,27.6,27.3,2.5,8.9,16.3,0.00,0.030,9.17,27.7,13.67,51.27,26.66,22.44,84.20,26.65,30.79,116.29,26.48,40.81,147.68,27.63,PMU
2016/08/02 20:29:31,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#5机,49.971,-0.117,-0.088,185.2,193.9,8.7,10.6,82.1,121.76,67.13,181.4,131.7,7.3,4.0,2.4,0.00,0.030,5.89,5.6,20.68,23.31,88.72,54.67,38.27,142.85,90.67,52.86,171.54,121.76,67.13,181.38,RTU
2016/08/02 20:29:31,安徽.田家庵厂 安徽.田家庵厂/20kV.田家庵厂#6机,49.971,-0.117,-0.088,189.8,194.3,4.6,11.2,40.4,43.29,71.61,60.5,50.4,2.6,4.3,5.7,0.00,0.030,1.43,16.4,2.23,24.86,8.98,11.49,40.83,28.15,26.09,56.38,46.27,43.29,71.61,60.46,RTU
2016/08/02 20:29:31,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#1机,49.971,-0.117,-0.088,412.9,420.6,7.7,21.1,36.5,112.88,134.26,84.1,60.3,6.8,8.1,5.8,0.00,0.030,2.79,6.9,25.99,46.61,55.76,56.73,76.55,74.12,85.91,105.72,81.26,112.88,134.26,84.07,RTU
2016/08/02 20:29:31,安徽.宣城厂 安徽.宣城厂/20kV.宣城厂#2机,49.971,-0.117,-0.088,404.9,414.8,9.9,21.1,47.1,-8.53,134.26,-6.4,20.4,-0.5,8.1,0.6,0.00,0.030,99.41,41.0,6.84,46.61,14.69,3.97,76.55,5.19,-1.84,105.72,-1.74,-8.53,134.26,-6.36,RTU
2016/08/02 20:29:31,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#1机,49.971,-0.117,-0.088,179.9,183.6,3.8,11.2,33.6,10.39,71.61,14.5,24.0,0.6,4.3,15.2,0.00,0.030,44.28,32.8,7.86,24.86,31.63,10.08,40.83,24.70,11.51,56.38,20.41,10.39,71.61,14.51,PMU
2016/08/02 20:29:31,华东.安庆厂 安徽.安庆厂/20kV.安庆厂#2机,49.971,-0.117,-0.088,175.5,182.1,6.6,11.2,58.7,92.14,71.61,128.7,93.7,5.5,4.3,3.7,0.00,0.030,2.40,4.8,17.60,24.86,70.79,40.33,40.83,98.78,65.44,56.38,116.06,92.14,71.61,128.67,PMU
2016/08/02 20:29:31,华东.安庆厂 安徽.安庆厂/27kV.安庆厂#3机,49.971,-0.117,-0.088,711.9,717.9,6.0,35.2,17.1,-18.02,223.77,-8.1,4.5,-1.1,13.4,-6.7,0.00,0.030,0.00,41.3,6.02,77.69,7.75,1.04,127.58,0.82,-0.63,176.20,-0.36,-18.02,223.77,-8.05,RTU
2016/08/02 20:29:31,华东.安庆厂 安徽.安庆厂/27kV.安庆厂#4机,49.971,-0.117,-0.088,703.2,722.5,19.3,35.2,54.9,171.28,223.77,76.5,65.7,10.3,13.4,6.7,0.00,0.030,34.05,9.0,53.73,77.69,69.16,95.76,127.58,75.06,134.77,176.20,76.49,171.28,223.77,76.54,PMU
2016/08/02 20:29:31,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#1机,49.971,-0.117,-0.088,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.030,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PMU
2016/08/02 20:29:31,华东.居巢厂 安徽.居巢厂/20kV.居巢厂#2机,49.971,-0.117,-0.088,498.5,515.8,17.3,21.1,82.0,215.68,134.25,160.6,121.3,12.9,8.1,3.0,0.00,0.030,32.03,3.1,53.29,46.61,114.33,108.58,76.55,141.85,162.74,105.71,153.94,215.68,134.25,160.65,RTU
2016/08/02 20:29:31,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#1机,49.971,-0.117,-0.088,209.6,217.9,8.3,11.2,73.8,75.90,71.61,106.0,89.9,4.6,4.3,4.0,0.00,0.030,10.81,6.7,17.60,24.86,70.80,41.98,40.83,102.83,60.59,56.38,107.45,75.90,71.61,106.00,RTU
2016/08/02 20:29:31,华东.洛河厂 安徽.洛河厂/18.0kV.洛河厂#2机,49.971,-0.117,-0.088,204.6,209.6,5.0,11.2,44.8,73.92,71.61,103.2,74.0,4.4,4.3,4.4,0.00,0.030,2.13,6.5,13.82,24.86,55.61,33.56,40.83,82.21,53.00,56.39,94.00,73.92,71.61,103.22,RTU
2016/08/02 20:29:31,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#3机,49.971,-0.117,-0.088,164.2,168.3,4.1,10.6,38.9,36.91,67.13,55.0,46.9,2.2,4.0,4.8,8.80,0.030,5.70,19.5,3.87,23.31,16.62,20.97,38.27,54.78,34.67,52.86,65.58,36.91,67.13,54.98,RTU
2016/08/02 20:29:31,华东.洛河厂 安徽.洛河厂/20kV.洛河厂#4机,49.971,-0.117,-0.088,178.5,180.1,1.5,10.6,14.6,20.67,67.13,30.8,22.7,1.2,4.0,12.9,2.80,0.030,2.14,26.4,3.16,23.31,13.57,8.23,38.27,21.51,14.27,52.86,26.99,20.67,67.13,30.79,RTU
2016/08/02 20:29:31,华东.洛河厂 华东.洛河厂/20kV.5号机,49.971,-0.117,-0.088,431.6,445.9,14.2,22.2,64.2,151.05,140.98,107.1,85.7,9.1,8.5,3.4,6.40,0.030,6.64,9.5,20.05,48.94,40.96,71.05,80.38,88.39,112.65,111.01,101.47,151.05,140.98,107.14,RTU
2016/08/02 20:29:31,华东.洛河厂 华东.洛河厂/20kV.6号机,49.971,-0.117,-0.088,431.2,443.4,12.2,22.2,55.1,126.30,140.97,89.6,72.3,7.6,8.5,5.3,0.00,0.030,5.70,7.2,31.93,48.94,65.24,71.48,80.38,88.93,100.08,111.00,90.16,126.30,140.97,89.59,RTU
2016/08/02 20:29:31,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#1机,49.971,-0.117,-0.088,403.5,414.2,10.8,22.2,48.6,102.14,140.97,72.5,60.5,6.1,8.5,7.1,0.00,0.030,24.40,10.6,31.92,48.94,65.22,56.68,80.38,70.52,79.46,111.00,71.58,102.14,140.97,72.46,PMU
2016/08/02 20:29:31,华东.平圩厂 安徽.平圩厂/20kV.平圩厂#2机,49.971,-0.117,-0.088,401.9,409.7,7.8,22.2,35.3,109.44,140.97,77.6,56.5,6.6,8.5,6.0,0.00,0.030,3.21,9.5,19.70,48.94,40.26,49.91,80.38,62.09,79.52,111.00,71.64,109.44,140.97,77.63,PMU
2016/08/02 20:29:31,华东.平圩厂 华东.平圩厂/20kV.3号机,49.971,-0.117,-0.088,411.4,418.8,7.3,22.5,32.7,66.79,143.22,46.6,39.6,4.0,8.6,4.2,0.00,0.030,1.16,20.5,-7.85,49.72,-15.79,12.07,81.65,14.79,37.66,112.77,33.39,66.79,143.22,46.64,PMU
2016/08/02 20:29:31,华东.平圩厂 华东.平圩厂/20kV.4号机,49.971,-0.117,-0.088,405.4,422.6,17.2,22.2,77.7,211.16,140.98,149.8,113.7,12.7,8.5,2.6,0.00,0.030,2.74,8.4,24.11,48.94,49.27,79.40,80.37,98.79,142.70,111.01,128.54,211.16,140.98,149.78,PMU
2016/08/02 20:29:31,华东.铜陵厂 安徽.铜陵厂/20kV.铜陵厂#4机,49.971,-0.117,-0.088,167.6,169.5,1.9,11.2,16.5,-10.71,71.61,-15.0,0.8,-0.6,4.3,-8.1,0.00,0.030,24.92,44.0,2.80,24.86,11.25,-0.16,40.83,-0.40,-4.22,56.38,-7.49,-10.71,71.61,-14.96,PMU
2016/08/02 20:29:31,华东.铜陵厂 安徽.铜陵厂/27kV.铜陵厂#5机,49.971,-0.117,-0.088,921.3,929.8,8.4,36.9,22.9,123.37,234.96,52.5,37.7,7.4,14.1,9.0,0.00,0.030,1.13,18.2,24.66,81.57,30.23,57.16,133.96,42.67,90.96,185.02,49.16,123.37,234.96,52.51,PMU
2016/08/02 20:29:31,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#1机,49.971,-0.117,-0.088,522.0,542.9,20.8,23.2,89.8,297.78,147.69,201.6,145.7,17.9,8.9,2.3,0.00,0.030,8.85,3.4,66.52,51.27,129.73,151.86,84.20,180.35,231.26,116.29,198.86,297.78,147.69,201.63,PMU
2016/08/02 20:29:31,华东.团洲厂 安徽.团洲厂/22kV.团洲厂#2机,49.971,-0.117,-0.088,517.7,535.0,17.3,23.2,74.4,207.83,147.69,140.7,107.6,12.5,8.9,3.2,0.00,0.030,23.08,5.1,42.65,51.28,83.18,96.50,84.20,114.61,152.40,116.29,131.05,207.83,147.69,140.72,PMU
2016/08/02 20:29:31,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#1机,49.971,-0.117,-0.088,526.2,546.0,19.8,23.2,85.2,297.94,147.69,201.7,143.5,17.9,8.9,2.4,0.00,0.030,10.83,2.1,69.02,51.27,134.61,149.81,84.20,177.91,226.61,116.29,194.86,297.94,147.69,201.74,PMU
2016/08/02 20:29:31,华东.新桥厂 安徽.新桥厂/20kV.新桥厂#2机,49.971,-0.117,-0.088,523.6,538.0,14.4,23.2,62.2,132.12,147.70,89.4,75.8,7.9,8.9,5.3,0.00,0.030,14.91,6.8,40.62,51.27,79.22,73.34,84.21,87.09,103.90,116.30,89.34,132.12,147.70,89.45,PMU
2016/08/02 20:29:31,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#1机,49.971,-0.117,-0.088,410.9,417.2,6.3,22.3,28.4,44.12,142.10,31.0,29.7,2.7,8.5,12.7,0.00,0.030,6.37,26.5,16.68,49.33,33.81,28.22,81.01,34.83,37.56,111.89,33.57,44.12,142.10,31.04,PMU
2016/08/02 20:29:31,华东.永丰厂 安徽.永丰厂/20kV.永丰厂#2机,49.971,-0.117,-0.088,500.1,513.8,13.7,22.3,61.4,116.97,142.11,82.3,71.8,7.0,8.5,5.2,0.00,0.030,13.49,9.9,36.68,49.33,74.35,69.18,81.02,85.39,95.96,111.89,85.76,116.97,142.11,82.31,PMU
2016/08/02 20:29:31,华东.袁庄厂 华东.袁庄厂/20kV.1号机,49.971,-0.117,-0.088,441.2,457.0,15.9,22.2,71.6,148.09,140.98,105.0,88.3,8.9,8.5,3.3,0.00,0.030,2.72,10.6,12.87,48.94,26.29,41.91,80.37,52.14,84.03,111.01,75.70,148.09,140.98,105.04,PMU
2016/08/02 20:29:31,华东.袁庄厂 华东.袁庄厂/20kV.2号机,49.971,-0.117,-0.088,448.8,467.2,18.4,22.2,83.1,251.53,140.98,178.4,130.8,15.1,8.5,2.3,0.00,0.030,5.69,6.7,34.84,48.94,71.19,107.76,80.37,134.07,181.90,111.01,163.87,251.53,140.98,178.42,PMU
2016/08/02 20:29:31,华东.袁庄厂 华东.袁庄厂/20kV.3号机,49.971,-0.117,-0.088,543.8,550.8,7.0,24.6,28.4,81.14,156.62,51.8,40.1,4.9,9.4,6.7,0.00,0.030,1.00,18.5,5.14,54.38,9.44,27.26,89.31,30.53,53.60,123.34,43.46,81.14,156.62,51.80,PMU
2016/08/02 20:29:31,华东.袁庄厂 华东.袁庄厂/20kV.4号机,49.971,-0.117,-0.088,540.8,547.7,7.0,22.2,31.5,79.21,140.98,56.2,43.8,4.8,8.5,6.2,0.00,0.030,1.11,16.8,5.19,48.94,10.61,26.57,80.38,33.05,51.96,111.01,46.81,79.21,140.98,56.18,PMU
